,CIE_SA_Dedicated,CIE_SA_Flexible,CIE_SA_MSSA,CIE_SA_MSSA_Adaptive,CIE_SA_MSSA_Inner,Flexible_Dedicated,MSSA_Adaptive_Dedicated,MSSA_Adaptive_Flexible,MSSA_Dedicated,MSSA_Flexible,MSSA_Inner_Dedicated,MSSA_Inner_Flexible,MSSA_Inner_MSSA_Adaptive,MSSA_MSSA_Adaptive,MSSA_MSSA_Inner
98,-69.35489528333112,1.0260444001749665,1.0260444001955398,1.0260444040252732,1.0260444001954347,-71.11056566039733,-71.11056566705392,-3.890221998322317e-09,-71.1105656604329,-2.078648698677076e-11,-71.11056566043273,-2.0680343223434034e-11,3.8695416549483495e-09,3.869435511185017e-09,-1.0614376333670175e-13
99,-60.343252858509544,-1.0963120547332632,3.6496528223957005,-0.19227075889706524,-0.1922707596556448,-58.60445311961543,-60.03555128954004,-0.9023064244263763,-66.41689164123716,-4.925737183261668,-60.03555128832838,-0.9023064236624209,7.571238434932549e-10,-3.9874517257430115,-3.9874517265303253
100,-178.84012505714156,1.851989991364155,1.8519899913095257,1.8519899964602202,1.8519899913093925,-184.10165935367104,-184.10165936842228,-5.192224786343343e-09,-184.10165935351296,5.566017854220273e-11,-184.10165935351253,5.579579331762744e-11,5.2480205793884814e-09,5.247884964613064e-09,-1.356147754247891e-13
101,-53.438658737407415,-2.373125110223673,9.653467564712392e-13,-0.22192754134772721,0.0,-49.88177665984332,-53.098890134700824,-2.146434040583029,-53.43865873740891,-2.3731251102246613,-53.438658737407415,-2.373125110223673,-0.22192754134772721,-0.22192754134869472,-9.653467564712485e-13
102,-68.59170726949108,-3.2558565698100286,3.084820459012277,3.084820453681236,3.084820459012277,-63.27568514770712,-73.95799920993376,-6.542501446288771,-73.95799921950272,-6.542501452149385,-73.95799921950272,-6.542501452149385,-5.50072885278481e-09,-5.50072885278481e-09,0.0
103,-92.99958363072611,-7.055818107169156,2.5406711353497142,3.9040171200581906,2.540671135348893,-80.27939727434729,-100.84042833700082,-11.405091970306493,-98.03089748212854,-9.846660503733098,-98.03089748212686,-9.84666050373217,1.3988871056178476,1.3988871056170167,-8.426346773289591e-13
104,-261.8630379319769,3.584541302120936,3.584541302199473,3.5845412939651293,3.584541302199473,-275.31640964950066,-275.3164096177525,8.459024205060399e-09,-275.3164096498064,-8.145677854264143e-11,-275.3164096498064,-8.145677854264143e-11,-8.540480984325482e-09,-8.540480984325482e-09,0.0
105,-46.346319983819804,-12.646006868491831,1.0724284981985293e-13,-0.7777928285618197,0.0,-29.91700642764131,-45.21683386415984,-11.776616362415904,-46.34631998381997,-12.646006868491952,-46.346319983819804,-12.646006868491831,-0.7777928285618197,-0.7777928285619278,-1.0724284981985305e-13
106,-168.529988335437,-8.194529258520665,-8.194529258486316,-8.194529265517422,-8.194529258486316,-148.19183573857956,-148.1918357225294,6.466830719980498e-09,-148.19183573865837,-3.1748644604162987e-11,-148.19183573865837,-3.1748644604162987e-11,-6.498579365004912e-09,-6.498579365004912e-09,0.0
107,-111.63373316141926,-8.501518252982219,1.7207173722635842,2.3354362063923406,2.121403600043829,-95.05140256929297,-116.69449485143873,-11.096096719661855,-115.33911064761058,-10.401211071071534,-116.22064572384286,-10.853161205559344,0.21867151166933502,0.6254816047622129,0.4077016203892835
108,-268.16051601724814,-12.37498622925687,-2.662283927914434,-9.444672083396583,-2.6622839279146144,-227.61785195342472,-236.38961953004963,-2.6774388282943504,-258.6132140560564,-9.460828192914866,-258.61321405605577,-9.460828192914674,-6.606504254516967,-6.606504254517154,-1.7563326922497535e-13
109,-35.62210083446213,-6.6076428321889695,4.844933709514766,4.844933697521334,4.844933709513828,-27.21611437178552,-42.52746186245823,-12.035698123844384,-42.52746188042253,-12.035698137965467,-42.52746188042112,-12.035698137964362,-1.2603105931916614e-08,-1.2604092164918416e-08,-9.862330016777475e-13
110,-105.4835900902527,-6.165049627662373,1.8785121974928156e-13,-0.16499760474654326,-0.16499759776275671,-93.55107053678793,-105.14510557979129,-5.990168388554431,-105.4835900902531,-6.165049627662572,-105.14510559409459,-5.990168395944364,-6.9722824427946946e-09,-0.16499760474673142,-0.1649975977629449
111,-112.73739007795449,-5.845572743835683,2.739702020678181,1.4586833733479512,3.283342031281028,-100.98846325185013,-115.88649041900085,-7.412379261033825,-118.72993862632815,-8.82711131148205,-119.95940983275088,-9.438823638911584,-1.8866022629971617,-1.3171033545492352,0.558953675752082
112,-115.02759757347656,-38.8488400107168,2.7384272792514865,1.9202713240647098,-0.39878608935021365,-54.86452573667886,-119.23755344383966,-41.56731659554902,-121.08176082125536,-42.758168644230246,-114.17350343470495,-38.29732949873302,2.3098460686079125,-0.8411913691091714,-3.2255425044473376
113,-17.331098061200617,-38.85580812422259,6.073175275424552e-13,-0.21221713316359775,0.0,15.501483412033892,-17.08262866321895,-38.56175633726252,-17.33109806120133,-38.85580812422343,-17.331098061200617,-38.85580812422259,-0.21221713316359775,-0.21221713316420637,-6.073175275424589e-13
114,-52.54200165723705,-64.80061723559835,2.3109667039665935,2.3109667003242484,0.0,7.438452466981011,-56.15058978963545,-68.69919956117056,-56.150589795457535,-68.69919956746052,-52.54200165723705,-64.80061723559835,2.3109667003242484,-3.728509722089266e-09,-2.365635758686977
115,-60.78524142313219,-70.11474849410132,0.04502920041605982,-4.0681471417616635,-3.066267452091669,5.484243520068828,-54.49995588382148,-63.46476147247146,-60.85767434769883,-70.19138431363479,-56.00180873715065,-65.05375880927853,-0.9720733217933782,-4.11502930697154,-3.1126982756526194
116,-108.59537792552173,-97.85966909883872,1.2050845934388126,-6.721290180238541,1.2050845934388126,-5.42592074250366,-95.4580736170177,-85.3984980547735,-111.13979101769488,-100.27312973001283,-111.13979101769488,-100.27312973001283,-8.023059426751578,-8.023059426751578,0.0
117,-17.695596986714833,-59.6695594519552,0.0,-0.13608486713528922,0.0,26.28801795991076,-17.53564875526962,-59.4525686357834,-17.695596986714833,-59.6695594519552,-17.695596986714833,-59.6695594519552,-0.13608486713528922,-0.13608486713528922,0.0
118,-41.90721550783665,-51.487443812757114,1.0437795090565205e-13,-2.6944386142152656,0.0,6.324107176012492,-38.18393422542498,-47.51280191699473,-41.907215507836796,-51.48744381275728,-41.90721550783665,-51.487443812757114,-2.6944386142152656,-2.694438614215373,-1.0437795090565216e-13
119,-51.131395951208525,-74.58569334041732,0.7749437324517593,-3.945823656410687,1.154675314342592,13.434260815103698,-45.394389726294456,-67.95835291805881,-52.311726126615824,-75.94920064309999,-52.896858229591004,-76.6251402336179,-5.160081154039012,-4.757636393909895,0.38269727040207774
120,-162.4043492151574,-80.19396672523855,7.516347777274077,1.8687256356228374,4.284856080606928,-45.62327140246268,-167.40134673153023,-83.62542206080953,-183.73052199886743,-94.83872273045857,-174.151339558286,-88.2606652892772,-2.5242927566601634,-6.106616689455798,-3.4941220626590668
121,-26.91817670740084,-46.77491107290948,-0.9908641558679537,-0.9908641364775246,0.0434672276567037,13.528697936423846,-25.672928727380267,-45.33484026293714,-25.67292870325084,-45.33484023503259,-26.973368510554707,-46.83873780135783,-1.0347811548145402,1.9200181527027312e-08,1.0241831200971647
122,-70.73945682899372,-54.72310621197246,1.372251509060277e-13,-14.801483877148144,-0.6150977182606349,-10.35162168673028,-48.72582745681769,-34.7744828608186,-70.73945682899395,-54.72310621197268,-69.69566267986264,-53.777226003619695,-14.0996594751732,-14.801483877148302,-0.615097718260773
123,-86.90126752237754,-143.42823990814293,0.15994871806635227,-5.861442016145592,-1.800338872854522,23.221205726622237,-76.55273153550284,-129.94986207633198,-87.20069263045127,-143.8182240318941,-83.59591882676486,-139.1232117725829,-3.9892825389935704,-6.031037301061095,-1.9634280689473103
124,-197.6290112495454,-68.89669471875143,1.448268779275384,10.152888386263674,9.993143020521005,-76.21955938519721,-231.26163535349778,-87.98233096780994,-202.00282386004042,-71.37871920329478,-230.67370780139893,-87.64869742897348,0.17748132876041717,8.832538504567417,8.670445597863536
125,-59.679592683289535,-62.52220292362324,9.609517949270755e-13,-3.2664711681185374,0.0,1.7490596295138694,-54.62869107179041,-57.38138534726916,-59.67959268329107,-62.522202923624796,-59.679592683289535,-62.52220292362324,-3.2664711681185374,-3.26647116811953,-9.609517949270848e-13
126,-106.54705221752802,-47.402647451244235,0.0,-2.0127199375241758,0.0,-40.1243843234544,-102.47186070915862,-44.49438025132385,-106.54705221752802,-47.402647451244235,-106.54705221752802,-47.402647451244235,-2.0127199375241758,-2.0127199375241758,0.0
127,-112.94860222316316,-101.09108682644879,0.44660209154376646,-7.553734748178433,0.6663199662367826,-5.896589244130929,-97.99275471163472,-86.96801863484758,-113.90390152125079,-101.99319264959793,-114.37703923863747,-102.43998486525268,-8.27519398417661,-8.036226796677363,0.2207035413246833
