algorithm_type,case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,GAP,GAPoolingPercentGAP,num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock,Case  ID,n_sku,n_initial_servers,util_rate,cost_hmin,holding_cost_work_load_relation,server_cost,cross_trainnig_cost
MSSA_Inner,Case: 0118,900.435926914215,161279.721105817,24628.9105297125,5650.81057610465,110000,21000,-3978.72140255224,-2.40757527552684,5,11,2.2,1.90909090909091,19.0909090909091,107,118,10,10,0.8,1,HPB,10,0.1
MSSA_Inner,Case: 0119,1046.56729793549,97590.9238634537,18530.6046196522,4060.31924380144,60000,15000,-4671.33943579966,-4.56799926491923,4,6,1.5,2.5,25,54,119,10,5,0.8,100,HPB,10,0.1
MSSA_Inner,Case: 0120,4422.53458285332,187731.627470713,36468.9065129159,11262.7209577968,110000,30000,-4195.67837857455,-2.18607683779464,7,11,1.57142857142857,2.72727272727273,13.6363636363636,112,120,20,10,0.8,100,HPB,10,0.1
MSSA_Inner,Case: 0121,5659.4953789711,820618.166464109,53589.8396296526,17028.3268344561,500000,250000,-49663.7282462023,-5.70662546791621,4,5,1.25,5,25,115,121,20,5,0.8,1,IND,100,0.1
MSSA_Inner,Case: 0122,561.939534902573,1268528.59713343,132269.801711065,36258.7954223675,900000,200000,37.0032798382454,0.00291710879422,5,9,1.8,2.22222222222222,22.2222222222222,191,122,10,10,0.8,1,IND,100,0.1
MSSA_Inner,Case: 0123,627.750520944595,682856.686500043,48733.8151422934,14122.87135775,500000,120000,-18640.4535240467,-2.65723870569259,4,5,1.25,2.4,24,116,123,10,5,0.8,100,IND,100,0.1
MSSA_Inner,Case: 0124,13066.5250890255,1407202.91483046,92779.5350644008,24423.3797660554,1000000,290000,-301160.668092368,-17.6286050055642,7,10,1.42857142857143,2.9,14.5,195,124,20,10,0.8,100,IND,100,0.1
MSSA_Inner,Case: 0125,2582.20247983932,670962.469306008,54733.313839508,16229.1554665002,400000,200000,-148481.012663208,-18.1197380820446,4,4,1,5,25,173,125,20,5,0.65,1,HPB,100,0.1
MSSA_Inner,Case: 0126,1279.89222693443,1041854.30840224,33090.6976864199,8763.61071581635,800000,200000,-144108.741904454,-12.1511999777048,3,8,2.66666666666667,2.5,25,120,126,10,10,0.65,1,HPB,100,0.1
MSSA_Inner,Case: 0127,384.755566835403,571686.665993384,33089.7970886896,8596.86890469467,400000,130000,14148.5336735229,2.53767999951003,3,4,1.33333333333333,3.25,32.5,82,127,10,5,0.65,100,HPB,100,0.1
MSSA_Inner,Case: 0128,2226.75282812119,1092382.13156455,55676.1716065126,16705.9599580415,800000,220000,-449963.720765064,-29.1739832596834,7,8,1.14285714285714,2.75,13.75,172,128,20,10,0.65,100,HPB,100,0.1
