case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP,num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock
Case: 0112,11726.9696600437,1027968.69140505,52852.9169527702,14115.7744522843,900000,61000,"[[3, 4, 7, 9, 10, 15, 18], [1, 5, 6, 11, 12, 13, 14, 17, 20], [2, 8, 16, 19]]","[[10, 16, 18, 4, 6, 21, 3], [1, 1, 5, 3, 1, 9, 7, 2, 3], [2, 18, 3, 29]]","[[0.04208302078352504, 0.027951663154903137, 0.043579639569232574, 0.018708505940093018, 0.02906759598010585, 0.032497227664563415, 0.02105220825437008], [0.05292371128423124, 0.012538084230574223, 0.034344054106991456, 0.055700067118684214, 0.007436004718914122, 0.02632243113880921, 0.05556545207996317, 0.025637255480654656, 0.01484567214848732], [0.008817888658496923, 0.05359066998947194, 0.015616997894172332, 0.08187566175997327]]","[5, 2, 2]",-66498.7807063515,-6.07590288435567,3,9,3,6.77777777777778,33.8888888888889,162
Case: 0113,3484.1025390625,114844.80828927,23268.3858208441,8576.42246842591,60000,23000,"[[4, 12, 18, 19], [6, 8, 14, 15, 17, 20], [1, 5, 7, 11, 13], [2, 10, 16], [3, 9]]","[[6, 3, 2, 3], [2, 2, 1, 2, 1, 2], [2, 3, 4, 1, 1], [2, 4, 2], [4, 3]]","[[0.004183421681228467, 0.0207841516360884, 0.00977667232574202, 0.011707225201408896], [0.008950754507102613, 0.0111073660846615, 0.022763490329532343, 0.04000167188047507, 0.0015705256727418656, 0.02064637204627721], [0.019980600115751267, 0.0063169584863530595, 0.00839247100234627, 0.01248691864273188, 0.0346537864148845], [0.005810721795313209, 0.044632024881102655, 0.014427599147588772], [0.017697287158021442, 0.023310237719537052]]","[1, 1, 1, 2, 1]",1974.12830687873,1.74901782038233,5,6,1.2,3.83333333333333,19.1666666666667,50
Case: 0114,445.797585010529,162934.57551491,34912.3083490536,10022.2671658561,100000,18000,"[[8, 10], [2, 4], [1, 3], [7], [5, 9], [6]]","[[7, 14], [3, 3], [8, 9], [5], [6, 2], [6]]","[[0.023376903413592373, 0.008200512465517083], [0.024117229105015847, 0.03731966820814505], [0.04183766019773579, 0.064267996718699], [0.01789640785387107], [0.002854563724923937, 0.0071840677127026605], [0.022642664932690383]]","[3, 1, 3, 1, 1, 1]",-2509.89225941378,-1.51706025180451,6,10,1.66666666666667,1.8,18,63
Case: 0115,1233.60193920136,94955.2348680145,16476.4395273629,5478.79534065157,60000,13000,"[[8], [1, 6, 7, 10], [2, 3, 9], [4, 5]]","[[10], [4, 5, 4, 2], [1, 2, 3], [20, 92]]","[[0.02617548552889785], [0.001890238541721247, 0.005092754542787384, 0.004838418874212583, 0.018625136601872046], [0.003528467568959045, 0.037923690700972124, 0.025015772538933657], [0.06072944824719031, 0.8321468093933515]]","[2, 1, 1, 2]",2147.76434597038,2.31421493753591,4,6,1.5,2.16666666666667,21.6666666666667,143
Case: 0116,2003.32329797745,188504.797651727,37916.9547423387,10587.8429093883,110000,30000,"[[1, 2, 15], [4, 7, 8, 12], [5, 11, 17], [13, 20], [9, 10], [6, 16, 19], [3, 14, 18]]","[[3, 1, 2], [2, 3, 2, 1], [4, 3, 2], [4, 3], [13, 12], [1, 5, 5], [5, 3, 9]]","[[0.04316230429622461, 0.007337872195419145, 0.005521715095050674], [0.021099984239207933, 0.018057792027248457, 0.007184527769641088, 0.017061679497010086], [0.010220283384031319, 0.0033110411864152507, 0.018740666655802263], [0.01693018031128795, 0.01259229654981547], [0.07705730322922762, 0.11724161922835936], [0.018924368393825552, 0.01452540513376366, 0.01669294766129302], [0.023887874637564185, 0.020740472996757412, 0.03508692122812336]]","[1, 1, 1, 1, 3, 1, 3]",-15943.4195745123,-7.79826784054053,7,11,1.57142857142857,2.72727272727273,13.6363636363636,83
Case: 0117,4201.68207216263,111607.318696385,15882.8324822402,5724.48621414506,70000,20000,"[[3, 5, 9, 16], [7], [2, 11], [6, 8, 14, 15, 19, 20], [10, 13, 18], [4, 12, 17], [1]]","[[2, 2, 2, 2], [11], [8, 7], [1, 1, 0, 0, 1, 1], [4, 3, 4], [6, 1, 2], [19]]","[[0.01826125857572674, 0.008179891946336634, 0.01755444913963313, 0.016012726813952993], [0.008812181651462362], [0.011743102641628658, 0.011962337661306664], [0.009928085511002424, 0.003606803035933464, 0.01925852040602696, 0.008734222887797988, 0.01935430925611366, 0.008267429801476824], [0.019314576689348446, 0.013888647738292778, 0.004888508949275009], [0.01424315995026822, 0.005540940492356853, 0.011769434116262932], [0.009751417343644476]]","[1, 1, 1, 1, 1, 1, 1]",-29901.4527242477,-21.1304588571164,7,7,1,2.85714285714286,14.2857142857143,77
Case: 0118,900.435926914215,161279.721105817,24628.9105297125,5650.81057610465,110000,21000,"[[5, 7], [3], [1, 8], [2, 6], [4, 9, 10]]","[[2, 4], [41], [4, 3], [7, 34], [4, 3, 5]]","[[0.018295534682802334, 0.027078999935592957], [0.023069722128372407], [0.018575508316992905, 0.010374406581392399], [0.00871084309023429, 0.018877493156725534], [0.018355694606725252, 0.023852281123878463, 0.011147501163347064]]","[1, 3, 1, 4, 2]",-3978.72140255224,-2.40757527552684,5,11,2.2,1.90909090909091,19.0909090909091,107
Case: 0119,1046.56729793549,97590.9238634537,18530.6046196522,4060.31924380144,60000,15000,"[[6, 10], [1, 4, 8, 9], [3], [2, 5, 7]]","[[11, 6], [2, 1, 3, 3], [5], [9, 7, 7]]","[[0.027738404796628122, 0.024837460643753254], [0.02980281171958736, 0.0025578095295308244, 0.01329719167066582, 0.010344850944415816], [0.012841465753027788], [0.023199850079880006, 0.02515017827365403, 0.01697029477231842]]","[2, 1, 1, 2]",-4671.33943579966,-4.56799926491923,4,6,1.5,2.5,25,54
Case: 0120,4422.53458285332,187731.627470713,36468.9065129159,11262.7209577968,110000,30000,"[[13, 16], [3, 5, 19], [1, 7, 9, 11, 18, 20], [10, 17], [2, 4, 6, 12], [8], [14, 15]]","[[5, 7], [5, 10, 2], [1, 4, 1, 1, 2, 1], [15, 7], [13, 1, 4, 2], [22], [4, 5]]","[[0.026256893361733938, 0.024652361033463174], [0.016069151647489222, 0.018737917327742347, 0.028068821171860152], [0.006783418292368824, 0.022758835332340133, 0.036655740271922456, 0.022011969654295742, 0.03266672231076633, 0.028733601089685243], [0.055450150560814086, 0.028026846014057583], [0.02798574325564829, 0.015944500242865707, 0.03272829889276668, 0.021672857384172097], [0.029570582565130062], [0.02621782850408489, 0.025069848750986026]]","[1, 2, 1, 2, 2, 2, 1]",-4195.67837857455,-2.18607683779464,7,11,1.57142857142857,2.72727272727273,13.6363636363636,112
Case: 0121,5659.4953789711,820618.166464109,53589.8396296526,17028.3268344561,500000,250000,"[[1, 3, 4, 7, 8, 9, 10, 11, 17, 18, 19, 20], [2, 5, 12, 14, 16], [6, 15], [13]]","[[2, 1, 0, 2, 4, 1, 2, 3, 7, 3, 2, 1], [3, 4, 9, 9, 8], [11, 18], [25]]","[[0.01654349867481255, 0.045800558168391604, 0.02145548718796552, 0.023625410883425724, 0.02310603227625509, 0.010147127019741499, 0.0125268021685873, 0.012489110693499375, 0.024867417837102886, 0.015055484420898593, 0.0018239380814752647, 0.000651415115694716], [0.00761226271109003, 0.00614172340179264, 0.10490142080137292, 0.013234258249883456, 0.020825682942126496], [0.07501269201919632, 0.0024626713925051556], [0.27297934088228964]]","[1, 2, 1, 1]",-49663.7282462023,-5.70662546791621,4,5,1.25,5,25,115
Case: 0122,561.939534902573,1268528.59713343,132269.801711065,36258.7954223675,900000,200000,"[[8], [1, 2, 10], [4, 6], [3, 9], [5, 7]]","[[27], [6, 27, 4], [13, 12], [30, 30], [19, 23]]","[[0.039436261077564795], [0.03812279750554492, 0.1296365980489801, 0.037872187859525605], [0.029113998313209967, 0.09359322061119627], [0.19899614652278572, 0.12770388897040796], [0.13579919192282128, 0.18363951179333018]]","[1, 3, 1, 2, 2]",37.0032798382454,0.00291710879422,5,9,1.8,2.22222222222222,22.2222222222222,191
Case: 0123,627.750520944595,682856.686500043,48733.8151422934,14122.87135775,500000,120000,"[[1, 5, 7, 8], [6, 10], [2, 3], [4, 9]]","[[8, 10, 3, 3], [16, 24], [32, 7], [9, 4]]","[[0.08156715526773722, 0.05337358433055097, 0.051053689276241876, 0.018058632299194122], [0.05685058087823575, 0.04440092276068228], [0.10090693330621886, 0.07638829445831265], [0.08495266482918618, 0.02413135176419328]]","[1, 2, 1, 1]",-18640.4535240467,-2.65723870569259,4,5,1.25,2.4,24,116
Case: 0124,13066.5250890255,1407202.91483046,92779.5350644008,24423.3797660554,1000000,290000,"[[12], [4, 5, 7, 17, 18], [2, 20], [1, 15, 16], [9, 11, 14], [3, 6, 8, 10, 13], [19]]","[[6], [2, 2, 3, 1, 2], [28, 20], [3, 32, 12], [14, 18, 22], [3, 2, 10, 2, 4], [9]]","[[0.05761800319432479], [0.0026207993567348366, 0.002582563717123007, 0.04208346349464846, 0.006258186461984264, 0.01610953048806798], [0.13942603235132464, 0.07353649336785213], [0.024246761788169258, 0.021731232650194995, 0.046582812293922145], [0.07843242520306375, 0.12684711354600567, 0.13571031812673418], [0.007057930312908552, 0.015443312046265931, 0.018671724102164527, 0.0025550316923890763, 0.0021566071431283382], [0.09320784099995391]]","[1, 1, 1, 1, 4, 1, 1]",-301160.668092368,-17.6286050055642,7,10,1.42857142857143,2.9,14.5,195
Case: 0125,2582.20247983932,670962.469306008,54733.313839508,16229.1554665002,400000,200000,"[[5, 6, 7, 10, 11, 13], [1, 3, 12, 15, 16, 18, 19, 20], [2, 4, 8, 14, 17], [9]]","[[11, 1, 2, 11, 5, 12], [7, 6, 9, 3, 4, 1, 1, 3], [6, 11, 4, 6, 8], [62]]","[[0.06267407639568055, 0.01903363640437102, 0.024678665736267737, 0.03292986924393337, 0.012684210534557708, 0.08284480857676725], [0.051999046956955605, 0.019772992730917094, 0.020477777673360235, 0.015500333162324062, 0.011306428073719557, 0.008127100740933273, 0.004861927481462503, 0.06569432559558849], [0.056878763487314875, 0.024781369086626214, 0.03491821646083827, 0.031236531894899125, 0.02908047206912805], [0.023509517310087904]]","[1, 1, 1, 1]",-148481.012663208,-18.1197380820446,4,4,1,5,25,173
Case: 0126,1279.89222693443,1041854.30840224,33090.6976864199,8763.61071581635,800000,200000,"[[4, 6], [1, 2, 5, 8, 9, 10], [3, 7]]","[[20, 9], [12, 7, 2, 12, 2, 2], [42, 12]]","[[0.024481805587386225, 0.007536815744420426], [0.04853446678433393, 0.06761395118479686, 0.015117400783023009, 0.10143722492487067, 0.012801441287640148, 0.016102540516951806], [0.033604265642909824, 0.006232230009793258]]","[3, 1, 4]",-144108.741904454,-12.1511999777048,3,8,2.66666666666667,2.5,25,120
Case: 0127,384.755566835403,571686.665993384,33089.7970886896,8596.86890469467,400000,130000,"[[3, 5, 10], [4, 7, 8, 9], [1, 2, 6]]","[[4, 14, 8], [12, 4, 8, 3], [18, 6, 5]]","[[0.030374890243194695, 0.03274295177697928, 0.01867157629073325], [0.031161205176390896, 0.011628050449819745, 0.07238083661394626, 0.03797051972865148], [0.030673669373651104, 0.01959392226624329, 0.02374453002316569]]","[1, 1, 2]",14148.5336735229,2.53767999951003,3,4,1.33333333333333,3.25,32.5,82
Case: 0128,2226.75282812119,1092382.13156455,55676.1716065126,16705.9599580415,800000,220000,"[[1, 4, 5, 15, 20], [2, 3, 9], [10, 17, 18], [11, 13, 16], [6, 19], [7, 14], [8, 12]]","[[3, 7, 7, 1, 2], [8, 1, 8], [13, 4, 3], [4, 8, 7], [17, 4], [41, 17], [2, 15]]","[[0.03102798139081618, 0.03975528146875216, 0.06984510930373068, 0.04078605518819273, 0.018160852838365417], [0.030164821208482066, 0.034162241619039836, 0.041241559558347414], [0.04434662012362934, 0.040761415568983175, 0.015800623594272548], [0.04422184281853217, 0.0370957161149363, 0.026632735967603464], [0.04978729191240687, 0.04388579321676247], [0.12110847721726414, 0.03967460689658997], [0.03313663526232754, 0.04039062840397819]]","[1, 1, 1, 1, 1, 2, 1]",-449963.720765064,-29.1739832596834,7,8,1.14285714285714,2.75,13.75,172
